FDC_FDP,Type,Description,Parent Site,City,House No,Floor No,Street Type,Street Name,Section,Building,Postcode,State,Country,Latitude,Longitude,Site Inst ID,Status,Google Maps Link,Source File,Duplicate Source Files,Source_File
RNU_C021M_DP0003,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.94417842,116.6638249,6359251,In Service,,,,SIte List (15).csv
RNU_C021M_DP0004,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.944739685,116.6640719,6359252,In Service,,,,SIte List (15).csv
RNU_C021M_DP0005,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.944619763,116.6645649,6359253,In Service,,,,SIte List (15).csv
RNU_C021M_DP0006,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.944184862,116.6645587,6359254,In Service,,,,SIte List (15).csv
RNU_C021M_DP0007,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.943849524,116.6642087,6359257,In Service,,,,SIte List (15).csv
RNU_C021M_DP0008,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.944153732,116.6653691,6359263,In Service,,,,SIte List (15).csv
RNU_C021M_DP0009,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.945144863,116.6657052,6359265,In Service,,,,SIte List (15).csv
RNU_C021M_DP0010,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PAKA 2,,89308.0,SABAH,MALAYSIA,5.946098864,116.6678297,6359270,In Service,,,,SIte List (15).csv
RNU_C021M_DP0011,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.945341736,116.6671182,6359272,In Service,,,,SIte List (15).csv
RNU_C021M_DP0012,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.94574165,116.6661654,6359273,In Service,,,,SIte List (15).csv
RNU_C021M_DP0013,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.946564381,116.6661723,6359296,In Service,,,,SIte List (15).csv
RNU_C021M_DP0014,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.948527064,116.6669636,6359297,In Service,,,,SIte List (15).csv
RNU_C021M_DP0015,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,KAMPUNG PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.940920906,116.6652121,6561593,In Service,,,,SIte List (15).csv
RNU_C021M_DP0016,DP,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,KAMPUNG PAKA 2,,89300.0,SABAH,MALAYSIA,5.943866284,116.6641258,9152618,In Service,,,,SIte List (15).csv
RNU_C021M_DP002A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.942968797,116.6631051,6359342,In Service,,,,SIte List (15).csv
RNU_C021M_DP006A,FTB,DP,RNU,RANAU,,,JALAN,KIABURI,KIABURI PLAZA,,89300.0,SABAH,MALAYSIA,5.94437155,116.6641843,10761953,In Service,,,,SIte List (15).csv
RNU_C021M_DP007A,FTB,DP,RNU,RANAU,15,G,JALAN,RANAU-TAMBUNAN,PEKAN KIABURI,KIABURI PLAZA,89300.0,SABAH,MALAYSIA,,,6392222,In Service,,,,SIte List (15).csv
RNU_C021M_DP010A,FTB,DP,RNU,RANAU,,,JALAN,RANKO,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.9442145,116.6681473,6359352,In Service,,,,SIte List (15).csv
RNU_C021M_DP014A,FTB,DP,RNU,RANAU,,,JALAN,RANKO,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.947763482,116.6665237,6359592,In Service,,,,SIte List (15).csv
RNU_C021M_DP014B,FTB,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.948728973,116.665091,6359356,In Service,,,,SIte List (15).csv
RNU_C021M_DP014C,FTB,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,SJKC PAI WEN,SJKC PAI WEN SDF,89308.0,SABAH,MALAYSIA,5.948565286,116.6656563,7022928,In Service,,,,SIte List (15).csv
RNU_C021M_DP015A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-TAMBUNAN,KAMPUNG PASIR PUTIH,,89308.0,SABAH,MALAYSIA,5.940254761,116.6663713,6598689,In Service,,,,SIte List (15).csv
RNU_C026M,FDC,MINI FDC,RNU,RANAU,,,JALAN,RANAU SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.980170272,116.6806981,6884268,In Service,,,,SIte List (20).csv
RNU_C026M_DP0001,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.98159661,116.6785465,6909467,In Service,,,,SIte List (20).csv
RNU_C026M_DP0002,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.980794145,116.6796664,6909468,In Service,,,,SIte List (20).csv
RNU_C026M_DP0003,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.980679257,116.6814815,6909469,In Service,,,,SIte List (20).csv
RNU_C026M_DP0004,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.9799084,116.6800425,6909470,In Service,,,,SIte List (20).csv
RNU_C026M_DP0005,DP,DP,RNU,RANAU,,,JALAN,RANAU SANDAKAN,KG LASING,,89308.0,SABAH,MALAYSIA,5.97469052,116.6816843,7267947,In Service,,,,SIte List (20).csv
RNU_C026M_DP0006,DP,DP,RNU,RANAU,,,JALAN,RANAU SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.978121258,116.6831549,7461084,In Service,,,,SIte List (20).csv
RNU_C026M_DP0007,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.977346938,116.6886995,7596455,In Service,,,,SIte List (20).csv
RNU_C026M_DP0008,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.980180736,116.6885132,7596456,In Service,,,,SIte List (20).csv
RNU_C026M_DP0009,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.981329775,116.6880763,7596457,In Service,,,,SIte List (20).csv
RNU_C026M_DP0010,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.981584347,116.6874322,7596458,In Service,,,,SIte List (20).csv
RNU_C026M_DP0011,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.979848998,116.6852918,7596459,In Service,,,,SIte List (20).csv
RNU_C026M_DP0012,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.981286604,116.6868226,7596460,In Service,,,,SIte List (20).csv
RNU_C026M_DP0013,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.977492115,116.6832215,7596605,In Service,,,,SIte List (20).csv
RNU_C026M_DP0014,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.984890243,116.693422,7882733,In Service,,,,SIte List (20).csv
RNU_C026M_DP0015,DP,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.985154715,116.6917935,7882739,In Service,,,,SIte List (20).csv
RNU_C026M_DP001A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.981608401,116.6778566,6909471,In Service,,,,SIte List (20).csv
RNU_C026M_DP004A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,5.979536886,116.6792892,6909472,In Service,,,,SIte List (20).csv
RNU_C026M_DP006A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89308.0,SABAH,MALAYSIA,,,7461094,In Service,,,,SIte List (20).csv
RNU_C026M_DP008A,FTB,DP,RNU,RANAU,98757605,,JALAN,LIBANG MARAKAU,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,5.981275668,116.6896196,10564291,In Service,,,,SIte List (20).csv
RNU_C026M_DP013A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,,,7596454,In Service,,,,SIte List (20).csv
RNU_C026M_DP014A,FTB,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,,,7882787,In Service,,,,SIte List (20).csv
RNU_C026M_DP014B,FTB,DP,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG KILIMU,,89300.0,SABAH,MALAYSIA,,,7882788,In Service,,,,SIte List (20).csv
RNU_C031M,FDC,MINI FDC,RNU,RANAU,,,JALAN,KAMPUNG SILAD,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,6.002132946,116.7347315,8003527,In Service,,,,SIte List (23).csv
RNU_C031M_DP0001,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,5.999958743,116.7349249,8003581,In Service,,,,SIte List (23).csv
RNU_C031M_DP0002,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,6.001289764,116.7349469,8003591,In Service,,,,SIte List (23).csv
RNU_C031M_DP0003,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,6.001455077,116.735948,8003595,In Service,,,,SIte List (23).csv
RNU_C031M_DP0004,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,6.004244888,116.7361767,8003598,In Service,,,,SIte List (23).csv
RNU_C031M_DP0005,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,6.002979972,116.736766,8003603,In Service,,,,SIte List (23).csv
RNU_C031M_DP0006,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,6.002347476,116.7355368,8003606,In Service,,,,SIte List (23).csv
RNU_C031M_DP0007,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG SILAD,KAMPUNG SILAD LOHAN,,89300.0,SABAH,MALAYSIA,6.003940348,116.7429694,8571738,In Service,,,,SIte List (23).csv
RNU_C031M_DP0008,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG SILAD,KAMPUNG SILAD LOHAN,,89300.0,SABAH,MALAYSIA,6.002789984,116.7439506,8571739,In Service,,,,SIte List (23).csv
RNU_C031M_DP0009,DP,DP,RNU,RANAU,,,JALAN,KAMPUNG SILAD,KAMPUNG SILAD LOHAN,,89300.0,SABAH,MALAYSIA,6.002580773,116.7412986,8571740,In Service,,,,SIte List (23).csv
RNU_C031M_DP001A,FTB,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,,,8003648,In Service,,,,SIte List (23).csv
RNU_C031M_DP002A,FTB,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,,,8003651,In Service,,,,SIte List (23).csv
RNU_C031M_DP003A,FTB,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,,,8003654,In Service,,,,SIte List (23).csv
RNU_C031M_DP005A,FTB,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,,,8003659,In Service,,,,SIte List (23).csv
RNU_C031M_DP006A,FTB,DP,RNU,RANAU,,,JALAN,KAMPUNG MINIHAS,KAMPUNG MINIHAS LOHAN,,89308.0,SABAH,MALAYSIA,,,8003662,In Service,,,,SIte List (23).csv
RNU_C031M_DP008A,FTB,DP,RNU,RANAU,,,JALAN,KAMPUNG SILAD,KAMPUNG SILAD LOHAN,,89300.0,SABAH,MALAYSIA,6.002606744,116.7453748,8571481,In Service,,,,SIte List (23).csv
RNU_C031M_DP009A,FTB,DP,RNU,RANAU,,,JALAN,KAMPUNG SILAD,KAMPUNG SILAD LOHAN,,89300.0,SABAH,MALAYSIA,6.002126536,116.743893,8571482,In Service,,,,SIte List (23).csv
RNU_C029M,FDC,FDC,RNU,RANAU,HADAPAN SURAU,,JALAN,MUHIBBAH,RANCANGAN RUMAH MURAH,,89308.0,SABAH,MALAYSIA,5.946741663,116.6617073,6430699,In Service,,,,SIte List (22).csv
RNU_C029M_DP0001,DP,DP,RNU,RANAU,1,,JALAN,KIBARAMBANG,RANCANGAN RUMAH MURAH,,89308.0,SABAH,MALAYSIA,5.950114726,116.6606227,6430706,In Service,,,,SIte List (22).csv
RNU_C029M_DP0002,DP,DP,RNU,RANAU,9,,LORONG,MUHIBBAH 5,RANCANGAN RUMAH MURAH,,89308.0,SABAH,MALAYSIA,5.947149978,116.6632981,6430711,In Service,,,,SIte List (22).csv
RNU_C029M_DP0003,DP,DP,RNU,RANAU,17,,LORONG,MUHIBBAH 10,RANCANGAN RUMAH MURAH,,89308.0,SABAH,MALAYSIA,5.944777585,116.6603933,6430724,In Service,,,,SIte List (22).csv
RNU_C029M_DP0004,DP,DP,RNU,RANAU,25,,JALAN,MUHIBBAH,RANCANGAN RUMAH MURAH,,89308.0,SABAH,MALAYSIA,5.944114477,116.6613942,6430726,In Service,,,,SIte List (22).csv
RNU_C025M,FDC,MINI FDC,RNU,RANAU,,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.986854079,116.7313466,7160412,In Service,,,,SIte List (19).csv
RNU_C025M_DP0001,DP,DP,RNU,RANAU,1,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.98668293,116.733159,7160438,In Service,,,,SIte List (19).csv
RNU_C025M_DP0002,DP,DP,RNU,RANAU,11,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.987446704,116.7332363,7160515,In Service,,,,SIte List (19).csv
RNU_C025M_DP0003,DP,DP,RNU,RANAU,21,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.987410736,116.7321624,7160519,In Service,,,,SIte List (19).csv
RNU_C025M_DP0004,DP,DP,RNU,RANAU,31,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.986804168,116.7317663,7160522,In Service,,,,SIte List (19).csv
RNU_C025M_DP0005,DP,DP,RNU,RANAU,41,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.986331561,116.7322512,7160524,In Service,,,,SIte List (19).csv
RNU_C025M_DP003A,FTB,DP,RNU,RANAU,25,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.987797278,116.7326704,7161129,In Service,,,,SIte List (19).csv
RNU_C025M_DP004A,FTB,DP,RNU,RANAU,35,,JALAN,KINARATUAN,KAMPUNG KINARATUAN,,89308.0,SABAH,MALAYSIA,5.986883625,116.7322635,7161132,In Service,,,,SIte List (19).csv
RNU_C027M,FDC,MINI FDC,RNU,RANAU,,,JALAN,RANAU-SANDAKAN,KAMPUNG LUANTI,,89300.0,SABAH,MALAYSIA,5.946154908,116.7694226,6901357,In Service,,,,SIte List (21).csv
RNU_C027M_DP0001,DP,DP,RNU,RANAU,1,,JALAN,RANAU-SANDAKAN,KAMPUNG MURUK,,89300.0,SABAH,MALAYSIA,5.956001967,116.7547345,6901398,In Service,,,,SIte List (21).csv
RNU_C027M_DP0002,DP,DP,RNU,RANAU,2,,JALAN,RANAU-SANDAKAN,SK KANANAPON,,89300.0,SABAH,MALAYSIA,5.951202888,116.7547968,6901466,In Service,,,,SIte List (21).csv
